Price,Close,High,Low,Open,Volume
Ticker,MNQ=F,MNQ=F,MNQ=F,MNQ=F,MNQ=F
Datetime,,,,,
2025-03-16 23:55:00+00:00,19592.25,19597.0,19592.0,19596.75,115
2025-03-16 23:56:00+00:00,19592.0,19595.75,19589.25,19592.0,225
2025-03-16 23:57:00+00:00,19588.25,19594.5,19586.75,19592.0,172
2025-03-16 23:58:00+00:00,19588.0,19589.5,19582.0,19588.5,552
2025-03-16 23:59:00+00:00,19585.0,19589.75,19583.5,19588.0,145
2025-03-17 00:00:00+00:00,19580.25,19601.0,19578.25,19583.75,1191
2025-03-17 00:01:00+00:00,19583.25,19586.5,19578.25,19581.25,453
2025-03-17 00:02:00+00:00,19585.0,19588.25,19582.0,19582.75,239
2025-03-17 00:03:00+00:00,19590.75,19595.0,19584.5,19584.75,566
2025-03-17 00:04:00+00:00,19587.25,19591.75,19585.0,19590.5,156
2025-03-17 00:05:00+00:00,19585.75,19592.0,19584.5,19586.75,350
2025-03-17 00:06:00+00:00,19581.75,19585.75,19576.0,19585.75,503
2025-03-17 00:07:00+00:00,19585.0,19585.75,19580.0,19582.0,306
2025-03-17 00:08:00+00:00,19579.75,19586.75,19578.25,19585.75,454
2025-03-17 00:09:00+00:00,19571.0,19583.25,19570.75,19579.5,403
2025-03-17 00:10:00+00:00,19573.5,19578.0,19568.25,19570.25,619
2025-03-17 00:11:00+00:00,19572.25,19575.75,19569.0,19572.75,456
2025-03-17 00:12:00+00:00,19574.5,19576.0,19569.5,19571.75,257
2025-03-17 00:13:00+00:00,19573.0,19578.0,19573.0,19574.75,217
2025-03-17 00:14:00+00:00,19576.75,19577.75,19570.75,19573.0,159
2025-03-17 00:15:00+00:00,19573.0,19579.5,19570.5,19577.5,231
2025-03-17 00:16:00+00:00,19572.5,19577.75,19571.5,19572.5,157
2025-03-17 00:17:00+00:00,19567.0,19573.25,19566.0,19573.25,312
2025-03-17 00:18:00+00:00,19567.0,19569.5,19565.0,19567.25,245
2025-03-17 00:19:00+00:00,19571.0,19576.25,19564.5,19566.5,305
2025-03-17 00:20:00+00:00,19574.75,19576.5,19571.25,19571.5,316
2025-03-17 00:21:00+00:00,19578.75,19581.25,19574.0,19575.25,365
2025-03-17 00:22:00+00:00,19576.5,19579.0,19573.75,19579.0,251
2025-03-17 00:23:00+00:00,19573.5,19576.5,19572.0,19576.25,225
2025-03-17 00:24:00+00:00,19577.0,19577.75,19572.75,19573.25,139
2025-03-17 00:25:00+00:00,19573.75,19577.0,19573.5,19576.25,88
2025-03-17 00:26:00+00:00,19575.0,19577.75,19573.0,19573.0,108
2025-03-17 00:27:00+00:00,19573.5,19577.25,19573.25,19575.25,123
2025-03-17 00:28:00+00:00,19579.0,19580.0,19572.5,19574.25,152
2025-03-17 00:29:00+00:00,19586.25,19589.75,19579.75,19579.75,612
2025-03-17 00:30:00+00:00,19587.75,19593.75,19583.5,19585.5,603
2025-03-17 00:31:00+00:00,19589.0,19591.25,19586.25,19587.5,308
2025-03-17 00:32:00+00:00,19594.75,19595.75,19590.0,19590.0,416
2025-03-17 00:33:00+00:00,19598.25,19599.75,19591.25,19594.75,404
2025-03-17 00:34:00+00:00,19603.75,19605.75,19596.0,19598.5,864
2025-03-17 00:35:00+00:00,19602.25,19605.75,19599.0,19603.0,380
2025-03-17 00:36:00+00:00,19604.0,19604.25,19601.75,19602.5,220
2025-03-17 00:37:00+00:00,19613.25,19615.0,19602.25,19603.25,732
2025-03-17 00:38:00+00:00,19607.75,19614.25,19605.0,19613.5,465
2025-03-17 00:39:00+00:00,19603.75,19612.75,19602.5,19607.75,391
2025-03-17 00:40:00+00:00,19602.5,19609.5,19600.0,19604.0,468
2025-03-17 00:41:00+00:00,19600.75,19609.25,19600.0,19603.0,374
2025-03-17 00:42:00+00:00,19601.0,19602.5,19598.0,19600.5,241
2025-03-17 00:43:00+00:00,19604.75,19606.75,19599.5,19600.25,213
2025-03-17 00:44:00+00:00,19607.25,19608.25,19604.75,19604.75,138
2025-03-17 00:45:00+00:00,19602.5,19607.0,19601.25,19606.0,255
2025-03-17 00:46:00+00:00,19610.25,19612.0,19602.25,19602.25,283
2025-03-17 00:47:00+00:00,19607.75,19610.5,19607.0,19610.5,164
2025-03-17 00:48:00+00:00,19608.0,19611.0,19608.0,19608.0,175
2025-03-17 00:49:00+00:00,19612.25,19612.75,19608.5,19608.75,177
2025-03-17 00:50:00+00:00,19613.75,19614.5,19609.5,19611.75,233
2025-03-17 00:51:00+00:00,19615.75,19617.25,19612.0,19613.75,474
2025-03-17 00:52:00+00:00,19617.0,19617.0,19614.75,19615.0,183
2025-03-17 00:53:00+00:00,19619.25,19621.0,19615.75,19615.75,453
2025-03-17 00:54:00+00:00,19616.25,19623.0,19614.25,19618.5,532
2025-03-17 00:55:00+00:00,19618.25,19619.75,19614.25,19615.0,137
2025-03-17 00:56:00+00:00,19617.25,19620.0,19616.0,19618.5,142
2025-03-17 00:57:00+00:00,19613.0,19618.5,19612.0,19617.75,295
2025-03-17 00:58:00+00:00,19603.5,19613.75,19603.5,19613.0,491
2025-03-17 00:59:00+00:00,19601.25,19605.75,19600.0,19603.25,416
2025-03-17 01:00:00+00:00,19609.0,19609.75,19599.25,19601.25,457
2025-03-17 01:01:00+00:00,19609.0,19619.75,19607.75,19608.25,557
2025-03-17 01:02:00+00:00,19608.5,19612.25,19608.0,19609.5,229
2025-03-17 01:03:00+00:00,19606.25,19609.5,19604.75,19608.75,150
2025-03-17 01:04:00+00:00,19604.5,19607.0,19603.75,19606.25,125
2025-03-17 01:05:00+00:00,19603.5,19605.25,19598.75,19604.0,325
2025-03-17 01:06:00+00:00,19604.0,19606.25,19603.0,19603.0,99
2025-03-17 01:07:00+00:00,19605.5,19606.75,19601.75,19603.5,91
2025-03-17 01:08:00+00:00,19611.25,19612.25,19604.75,19605.5,268
2025-03-17 01:09:00+00:00,19613.0,19615.0,19610.5,19611.25,217
2025-03-17 01:10:00+00:00,19604.5,19614.0,19600.5,19613.25,271
2025-03-17 01:11:00+00:00,19607.75,19608.75,19604.5,19605.25,161
2025-03-17 01:12:00+00:00,19605.75,19609.75,19605.75,19608.5,107
2025-03-17 01:13:00+00:00,19606.0,19608.5,19605.0,19607.75,104
2025-03-17 01:14:00+00:00,19603.5,19607.0,19602.25,19606.0,112
2025-03-17 01:15:00+00:00,19603.25,19604.5,19599.25,19602.75,241
2025-03-17 01:16:00+00:00,19604.0,19605.25,19601.5,19602.75,125
2025-03-17 01:17:00+00:00,19606.5,19607.0,19602.25,19604.5,100
2025-03-17 01:18:00+00:00,19607.75,19608.5,19603.25,19606.5,170
2025-03-17 01:19:00+00:00,19615.75,19617.0,19606.5,19607.75,391
2025-03-17 01:20:00+00:00,19620.0,19628.5,19614.25,19615.25,939
2025-03-17 01:21:00+00:00,19627.25,19627.25,19619.5,19619.5,327
2025-03-17 01:22:00+00:00,19624.5,19627.5,19622.75,19627.25,261
2025-03-17 01:23:00+00:00,19622.0,19628.0,19620.75,19626.25,279
2025-03-17 01:24:00+00:00,19623.25,19625.0,19620.25,19620.5,172
2025-03-17 01:25:00+00:00,19623.0,19626.0,19622.0,19623.75,144
2025-03-17 01:26:00+00:00,19620.5,19623.75,19618.0,19623.75,211
2025-03-17 01:27:00+00:00,19619.0,19621.0,19618.25,19620.75,104
2025-03-17 01:28:00+00:00,19617.0,19619.25,19616.25,19618.75,134
2025-03-17 01:29:00+00:00,19616.75,19618.25,19615.5,19617.0,162
2025-03-17 01:30:00+00:00,19616.0,19620.0,19612.5,19616.75,269
2025-03-17 01:31:00+00:00,19614.75,19615.75,19611.75,19615.75,164
2025-03-17 01:32:00+00:00,19621.0,19622.75,19611.0,19615.0,225
2025-03-17 01:33:00+00:00,19620.75,19622.75,19619.0,19621.0,164
2025-03-17 01:34:00+00:00,19616.0,19621.5,19613.0,19621.0,181
2025-03-17 01:35:00+00:00,19619.5,19621.25,19614.25,19616.0,150
2025-03-17 01:36:00+00:00,19617.25,19620.5,19615.5,19619.5,100
