Price,Close,High,Low,Open,Volume
2025-01-13 10:00:00+00:00,20734.0,20735.5,20708.0,20721.25,6652
2025-01-13 10:15:00+00:00,20740.5,20746.0,20719.25,20734.75,6943
2025-01-13 10:30:00+00:00,20761.75,20770.5,20738.75,20740.0,9253
2025-01-13 10:45:00+00:00,20750.5,20775.25,20736.25,20762.0,8376
2025-01-13 11:00:00+00:00,20752.0,20775.0,20731.25,20751.25,13350
2025-01-13 11:15:00+00:00,20761.0,20765.0,20748.25,20752.25,5531
2025-01-13 11:30:00+00:00,20761.75,20775.0,20747.25,20761.25,6638
2025-01-13 11:45:00+00:00,20765.25,20777.25,20756.75,20761.75,5019
2025-01-13 12:00:00+00:00,20738.75,20787.75,20725.25,20764.75,15281
2025-01-13 12:15:00+00:00,20781.0,20802.25,20728.75,20738.5,13902
2025-01-13 12:30:00+00:00,20827.0,20829.75,20771.25,20781.0,16222
2025-01-13 12:45:00+00:00,20817.75,20845.75,20814.5,20826.5,15715
2025-01-13 13:00:00+00:00,20814.25,20822.75,20780.25,20818.25,19427
2025-01-13 13:15:00+00:00,20810.75,20833.75,20806.5,20813.75,12417
2025-01-13 13:30:00+00:00,20822.25,20841.5,20800.5,20811.5,16015
2025-01-13 13:45:00+00:00,20809.5,20835.25,20803.5,20822.5,12424
2025-01-13 14:00:00+00:00,20781.75,20817.75,20768.5,20810.0,26317
2025-01-13 14:15:00+00:00,20765.75,20799.5,20758.0,20781.25,26878
2025-01-13 14:30:00+00:00,20781.5,20786.0,20701.5,20765.75,130033
2025-01-13 14:45:00+00:00,20801.75,20841.25,20736.5,20781.0,110255
2025-01-13 15:00:00+00:00,20772.75,20855.75,20770.0,20801.5,86224
2025-01-13 15:15:00+00:00,20718.5,20814.5,20714.0,20773.0,85619
2025-01-13 15:30:00+00:00,20855.25,20863.75,20717.0,20718.25,87381
2025-01-13 15:45:00+00:00,20798.5,20880.0,20794.25,20855.5,69210
2025-01-13 16:00:00+00:00,20767.0,20816.75,20750.0,20798.5,59528
2025-01-13 16:15:00+00:00,20755.5,20779.75,20743.0,20766.5,42936
2025-01-13 16:30:00+00:00,20816.75,20826.75,20751.0,20754.75,50717
2025-01-13 16:45:00+00:00,20738.0,20819.0,20727.0,20816.75,44906
2025-01-13 17:00:00+00:00,20811.5,20813.75,20718.5,20737.5,51386
2025-01-13 17:15:00+00:00,20848.0,20862.0,20802.5,20811.0,41335
2025-01-13 17:30:00+00:00,20824.5,20865.5,20817.5,20847.25,40588
2025-01-13 17:45:00+00:00,20889.25,20895.0,20817.75,20824.25,40464
2025-01-13 18:00:00+00:00,20892.5,20900.0,20868.5,20889.5,32359
2025-01-13 18:15:00+00:00,20892.25,20893.75,20855.75,20892.25,30356
2025-01-13 18:30:00+00:00,20868.25,20908.0,20861.75,20892.5,35177
2025-01-13 18:45:00+00:00,20892.25,20913.75,20864.75,20868.25,30377
2025-01-13 19:00:00+00:00,20850.75,20903.25,20848.0,20891.75,30307
2025-01-13 19:15:00+00:00,20893.25,20895.0,20834.5,20851.0,33072
2025-01-13 19:30:00+00:00,20917.0,20926.5,20872.0,20893.0,31993
2025-01-13 19:45:00+00:00,20905.5,20919.25,20869.0,20917.0,32775
2025-01-13 20:00:00+00:00,20893.0,20908.0,20882.5,20905.5,24095
2025-01-13 20:15:00+00:00,20883.75,20924.0,20874.0,20892.75,28819
2025-01-13 20:30:00+00:00,20893.75,20906.75,20875.5,20884.0,22389
2025-01-13 20:45:00+00:00,20948.0,20964.75,20890.25,20893.75,39296
2025-01-13 21:00:00+00:00,20971.0,20978.0,20935.0,20947.75,15423
2025-01-13 21:15:00+00:00,20987.25,20989.75,20967.5,20971.75,5056
2025-01-13 21:30:00+00:00,20986.75,20994.0,20976.25,20987.75,4097
2025-01-13 21:45:00+00:00,20992.5,20996.0,20973.5,20986.25,3605
2025-01-13 23:00:00+00:00,21039.75,21048.5,21011.5,21020.0,5109
2025-01-13 23:15:00+00:00,21042.75,21047.25,21035.75,21039.75,2983
2025-01-13 23:30:00+00:00,21072.5,21088.75,21043.0,21043.0,9151
2025-01-13 23:45:00+00:00,21045.5,21078.5,21045.5,21073.5,5608
2025-01-14 00:00:00+00:00,21037.25,21053.25,21027.0,21046.0,6802
2025-01-14 00:15:00+00:00,21038.75,21051.75,21033.5,21037.25,4884
2025-01-14 00:30:00+00:00,21033.75,21042.5,21032.0,21040.0,1965
2025-01-14 00:45:00+00:00,21052.5,21056.5,21033.5,21034.0,4777
2025-01-14 01:00:00+00:00,21039.0,21053.25,21031.0,21053.25,4397
2025-01-14 01:15:00+00:00,21028.25,21041.25,21027.75,21039.5,2768
2025-01-14 01:30:00+00:00,21029.25,21038.75,21022.0,21028.5,4311
2025-01-14 01:45:00+00:00,21026.5,21030.5,21021.75,21028.5,2376
2025-01-14 02:00:00+00:00,21002.0,21031.75,20998.75,21025.75,6144
2025-01-14 02:15:00+00:00,21019.5,21025.0,20997.25,21002.25,4894
2025-01-14 02:30:00+00:00,21017.75,21023.5,21012.25,21019.0,2585
2025-01-14 02:45:00+00:00,21043.25,21044.25,21014.75,21018.0,4637
2025-01-14 03:00:00+00:00,21046.25,21048.0,21030.0,21042.25,4048
2025-01-14 03:15:00+00:00,21036.0,21046.75,21025.5,21046.5,3659
2025-01-14 03:30:00+00:00,21034.0,21041.0,21029.5,21036.25,2426
2025-01-14 03:45:00+00:00,21018.5,21034.5,21017.25,21032.75,2829
2025-01-14 04:00:00+00:00,21023.0,21024.25,21013.0,21018.5,2985
2025-01-14 04:15:00+00:00,21031.25,21035.0,21017.0,21022.75,2595
2025-01-14 04:30:00+00:00,21043.5,21046.5,21029.75,21030.75,2751
2025-01-14 04:45:00+00:00,21044.5,21046.0,21038.75,21043.5,1541
2025-01-14 05:00:00+00:00,21042.5,21045.25,21040.5,21043.75,2189
2025-01-14 05:15:00+00:00,21031.25,21043.0,21027.0,21042.25,2796
2025-01-14 05:30:00+00:00,21043.5,21053.0,21026.5,21030.75,4168
2025-01-14 05:45:00+00:00,21057.5,21059.0,21041.75,21043.75,2871
2025-01-14 06:00:00+00:00,21061.25,21065.0,21052.0,21058.25,3432
2025-01-14 06:15:00+00:00,21058.25,21067.75,21055.75,21061.0,3036
2025-01-14 06:30:00+00:00,21047.75,21059.5,21043.0,21058.0,3305
2025-01-14 06:45:00+00:00,21046.5,21053.5,21040.25,21047.25,3130
2025-01-14 07:00:00+00:00,21034.75,21051.25,21021.25,21046.0,5394
2025-01-14 07:15:00+00:00,21044.25,21057.25,21034.25,21035.0,4298
2025-01-14 07:30:00+00:00,21065.25,21066.0,21040.25,21044.0,3197
2025-01-14 07:45:00+00:00,21059.75,21066.25,21052.5,21065.75,2697
2025-01-14 08:00:00+00:00,21070.0,21077.25,21051.25,21060.0,7080
2025-01-14 08:15:00+00:00,21093.75,21105.0,21068.5,21070.0,9348
2025-01-14 08:30:00+00:00,21117.25,21125.5,21075.5,21093.75,8361
2025-01-14 08:45:00+00:00,21123.75,21143.75,21115.5,21117.0,8389
2025-01-14 09:00:00+00:00,21114.5,21129.75,21103.25,21123.75,8491
2025-01-14 09:15:00+00:00,21098.25,21115.0,21084.25,21114.25,8280
2025-01-14 09:30:00+00:00,21112.0,21114.75,21090.25,21098.0,5928
2025-01-14 09:45:00+00:00,21100.75,21112.25,21092.5,21112.25,3764
2025-01-14 10:00:00+00:00,21091.25,21108.0,21087.0,21100.5,4726
2025-01-14 10:15:00+00:00,21078.5,21096.75,21073.0,21090.75,4984
2025-01-14 10:30:00+00:00,21088.0,21098.0,21076.75,21078.0,4529
2025-01-14 10:45:00+00:00,21095.0,21103.75,21087.25,21087.25,3315
2025-01-14 11:00:00+00:00,21078.0,21096.0,21074.25,21095.5,3533
2025-01-14 11:15:00+00:00,21058.0,21079.0,21053.0,21070.5,8482
2025-01-14 11:30:00+00:00,21055.0,21062.25,21047.5,21058.25,5970
2025-01-14 11:45:00+00:00,21042.5,21055.5,21034.5,21055.25,7272
2025-01-14 12:00:00+00:00,21009.25,21058.5,21000.25,21042.75,16131
2025-01-14 12:15:00+00:00,21008.5,21017.25,20972.5,21009.0,17135
2025-01-14 12:30:00+00:00,21016.0,21026.5,21001.25,21008.5,10806
2025-01-14 12:45:00+00:00,21005.0,21020.25,20994.25,21015.75,7770
2025-01-14 13:00:00+00:00,20979.75,21005.75,20978.25,21005.0,9725
2025-01-14 13:15:00+00:00,20962.5,20988.0,20944.0,20979.5,14714
2025-01-14 13:30:00+00:00,21060.5,21139.0,20957.5,20959.25,62393
2025-01-14 13:45:00+00:00,21057.0,21119.25,21048.0,21061.5,34685
2025-01-14 14:00:00+00:00,21049.25,21064.25,21024.5,21057.5,27220
2025-01-14 14:15:00+00:00,21070.75,21090.5,21044.5,21049.5,23311
2025-01-14 14:30:00+00:00,21110.25,21129.25,21018.0,21071.25,107794
2025-01-14 14:45:00+00:00,20980.0,21115.5,20965.75,21110.5,100297
2025-01-14 15:00:00+00:00,21080.75,21106.0,20967.75,20980.75,86030
2025-01-14 15:15:00+00:00,21016.25,21110.25,21009.25,21080.25,76667
2025-01-14 15:30:00+00:00,21014.25,21028.5,20948.0,21016.25,82059
2025-01-14 15:45:00+00:00,20935.75,21014.5,20933.75,21014.5,76342
2025-01-14 16:00:00+00:00,20908.0,20943.75,20875.0,20936.25,79982
2025-01-14 16:15:00+00:00,20903.25,20956.25,20890.5,20908.75,54809
2025-01-14 16:30:00+00:00,20848.25,20929.25,20842.75,20904.0,54475
2025-01-14 16:45:00+00:00,20823.0,20865.0,20819.5,20849.25,42009
2025-01-14 17:00:00+00:00,20852.75,20872.25,20807.5,20822.5,45703
2025-01-14 17:15:00+00:00,20854.0,20876.75,20826.0,20852.75,35733
2025-01-14 17:30:00+00:00,20869.75,20876.0,20791.5,20854.0,44404
2025-01-14 17:45:00+00:00,20863.0,20884.25,20843.75,20868.75,29947
2025-01-14 18:00:00+00:00,20880.75,20894.75,20855.0,20862.75,25531
2025-01-14 18:15:00+00:00,20936.25,20945.5,20871.5,20880.75,30892
2025-01-14 18:30:00+00:00,20977.75,20986.75,20926.0,20936.0,31097
2025-01-14 18:45:00+00:00,20997.25,21010.0,20970.5,20977.0,27194
2025-01-14 19:00:00+00:00,20989.75,21009.25,20972.75,20997.25,30069
2025-01-14 19:15:00+00:00,20981.75,21013.0,20980.0,20989.75,23630
2025-01-14 19:30:00+00:00,20983.0,21006.25,20974.25,20981.75,21634
2025-01-14 19:45:00+00:00,20860.0,20985.0,20855.75,20983.75,45107
2025-01-14 20:00:00+00:00,20788.25,20875.75,20773.25,20861.5,70279
2025-01-14 20:15:00+00:00,20834.75,20839.75,20788.0,20788.0,41924
2025-01-14 20:30:00+00:00,20830.75,20855.0,20798.75,20835.5,39061
2025-01-14 20:45:00+00:00,20923.25,20926.5,20830.5,20831.25,54128
2025-01-14 21:00:00+00:00,20975.75,20988.5,20920.0,20923.75,23512
2025-01-14 21:15:00+00:00,20984.75,20992.5,20975.75,20975.75,5660
2025-01-14 21:30:00+00:00,20991.25,20994.0,20979.0,20985.0,3653
2025-01-14 21:45:00+00:00,20976.75,20991.25,20967.5,20991.0,3993
2025-01-14 23:00:00+00:00,20955.0,20975.75,20952.75,20975.75,2538
2025-01-14 23:15:00+00:00,20952.25,20956.5,20946.0,20954.5,3154
2025-01-14 23:30:00+00:00,20942.25,20956.25,20939.75,20952.0,3023
2025-01-14 23:45:00+00:00,20948.0,20949.25,20938.0,20942.5,2166
2025-01-15 00:00:00+00:00,20941.25,20950.5,20936.75,20948.0,2755
2025-01-15 00:15:00+00:00,20941.75,20951.0,20940.25,20941.5,2526
2025-01-15 00:30:00+00:00,20948.25,20952.25,20940.75,20941.5,1867
2025-01-15 00:45:00+00:00,20954.5,20958.5,20943.5,20947.75,2296
2025-01-15 01:00:00+00:00,20953.75,20963.5,20950.5,20954.75,3446
2025-01-15 01:15:00+00:00,20955.25,20958.75,20952.0,20954.0,1623
2025-01-15 01:30:00+00:00,20948.5,20956.5,20941.0,20956.25,2928
2025-01-15 01:45:00+00:00,20953.75,20956.0,20946.75,20949.0,1906
2025-01-15 02:00:00+00:00,20947.25,20956.75,20944.5,20953.5,2052
2025-01-15 02:15:00+00:00,20950.75,20952.5,20944.75,20947.5,1315
2025-01-15 02:30:00+00:00,20941.0,20951.5,20933.0,20951.25,3294
2025-01-15 02:45:00+00:00,20937.5,20940.75,20932.0,20940.75,2054
2025-01-15 03:00:00+00:00,20939.0,20939.0,20931.5,20937.25,1716
2025-01-15 03:15:00+00:00,20938.0,20944.0,20937.25,20938.75,2047
2025-01-15 03:30:00+00:00,20934.75,20942.25,20931.0,20938.5,1778
2025-01-15 03:45:00+00:00,20935.5,20938.25,20933.0,20935.25,888
2025-01-15 04:00:00+00:00,20929.5,20936.0,20926.75,20935.5,1905
2025-01-15 04:15:00+00:00,20931.0,20935.5,20929.75,20930.0,1290
2025-01-15 04:30:00+00:00,20938.5,20941.5,20931.0,20931.25,1380
2025-01-15 04:45:00+00:00,20944.0,20947.5,20937.5,20938.5,1392
2025-01-15 05:00:00+00:00,20943.75,20945.0,20940.75,20944.0,2270
2025-01-15 05:15:00+00:00,20945.0,20947.25,20939.0,20943.75,1527
2025-01-15 05:30:00+00:00,20944.0,20950.75,20940.0,20944.5,1689
2025-01-15 05:45:00+00:00,20942.0,20947.25,20942.0,20944.0,749
2025-01-15 06:00:00+00:00,20940.75,20947.5,20939.0,20942.25,1055
2025-01-15 06:15:00+00:00,20948.0,20948.75,20940.25,20940.75,986
2025-01-15 06:30:00+00:00,20954.5,20957.0,20945.75,20947.0,1917
2025-01-15 06:45:00+00:00,20948.0,20956.25,20945.0,20955.25,1177
2025-01-15 07:00:00+00:00,20959.0,20959.5,20947.25,20947.5,2230
2025-01-15 07:15:00+00:00,20954.5,20959.25,20949.25,20959.0,1595
2025-01-15 07:30:00+00:00,20934.25,20957.25,20930.0,20954.25,3455
2025-01-15 07:45:00+00:00,20934.75,20939.0,20931.0,20934.25,2145
2025-01-15 08:00:00+00:00,20929.0,20940.0,20908.75,20935.5,8597
2025-01-15 08:15:00+00:00,20945.0,20950.25,20914.75,20929.0,5591
2025-01-15 08:30:00+00:00,20948.0,20951.75,20939.5,20945.5,2982
2025-01-15 08:45:00+00:00,20932.25,20951.75,20929.0,20947.75,3191
2025-01-15 09:00:00+00:00,20941.0,20949.0,20926.0,20932.25,3440
2025-01-15 09:15:00+00:00,20948.5,20949.0,20935.5,20940.5,2719
2025-01-15 09:30:00+00:00,20966.25,20969.0,20944.5,20948.75,4424
2025-01-15 09:45:00+00:00,20960.75,20971.5,20948.75,20966.75,4352
2025-01-15 10:00:00+00:00,20950.25,20961.5,20950.0,20960.5,2451
2025-01-15 10:15:00+00:00,20955.75,20960.75,20932.0,20950.75,5444
2025-01-15 10:30:00+00:00,20965.25,20968.5,20953.5,20955.25,2861
2025-01-15 10:45:00+00:00,20965.0,20971.0,20959.0,20964.75,2435
2025-01-15 11:00:00+00:00,20971.5,20974.0,20963.25,20965.25,2021
2025-01-15 11:15:00+00:00,20969.25,20975.5,20965.0,20971.19921875,3757
2025-01-15 11:30:00+00:00,20996.0,20997.5,20967.75,20969.5,5342
2025-01-15 11:45:00+00:00,20997.0,21014.5,20989.0,20996.0,9220
2025-01-15 12:00:00+00:00,21007.75,21015.75,20991.5,20997.25,6124
2025-01-15 12:15:00+00:00,20985.5,21011.25,20982.0,21007.25,7652
2025-01-15 12:30:00+00:00,21002.25,21004.25,20977.25,20985.5,7513
2025-01-15 12:45:00+00:00,20997.25,21011.75,20983.5,21002.5,6173
2025-01-15 13:00:00+00:00,20991.25,21005.75,20986.25,20997.0,6286
2025-01-15 13:15:00+00:00,20997.25,21051.0,20980.0,20991.0,9839
2025-01-15 13:30:00+00:00,21289.25,21313.0,20957.5,20999.25,88408
2025-01-15 13:45:00+00:00,21281.25,21329.0,21272.25,21289.0,43541
2025-01-15 14:00:00+00:00,21263.0,21306.0,21248.25,21281.25,32562
2025-01-15 14:15:00+00:00,21251.5,21273.0,21244.0,21263.0,24964
2025-01-15 14:30:00+00:00,21297.5,21307.5,21186.5,21252.25,121791
2025-01-15 14:45:00+00:00,21327.25,21346.5,21287.5,21297.0,92068
2025-01-15 15:00:00+00:00,21363.5,21390.75,21326.75,21328.0,78610
2025-01-15 15:15:00+00:00,21391.5,21408.5,21356.75,21364.0,60861
2025-01-15 15:30:00+00:00,21369.25,21400.5,21348.75,21392.0,63430
2025-01-15 15:45:00+00:00,21319.0,21377.0,21318.75,21368.75,58891
2025-01-15 16:00:00+00:00,21352.25,21371.0,21318.75,21318.75,55867
2025-01-15 16:15:00+00:00,21332.0,21369.25,21322.0,21339.75,48283
2025-01-15 16:30:00+00:00,21269.5,21333.0,21268.25,21331.5,67541
2025-01-15 16:45:00+00:00,21273.75,21288.25,21246.25,21269.25,47638
2025-01-15 17:00:00+00:00,21311.75,21321.75,21261.75,21273.25,40825
2025-01-15 17:15:00+00:00,21325.75,21328.25,21294.5,21311.25,30613
2025-01-15 17:30:00+00:00,21356.25,21362.0,21324.25,21325.75,28383
2025-01-15 17:45:00+00:00,21322.25,21366.0,21318.5,21356.75,28503
2025-01-15 18:00:00+00:00,21355.5,21364.0,21321.25,21323.0,23766
2025-01-15 18:15:00+00:00,21385.5,21387.25,21353.5,21355.0,19607
2025-01-15 18:30:00+00:00,21382.0,21395.5,21365.5,21385.0,24568
2025-01-15 18:45:00+00:00,21380.5,21389.5,21371.25,21382.25,14083
2025-01-15 19:00:00+00:00,21400.5,21403.0,21377.25,21380.75,17450
2025-01-15 19:15:00+00:00,21417.0,21421.0,21383.25,21400.75,22102
2025-01-15 19:30:00+00:00,21412.0,21435.5,21409.0,21417.25,24804
2025-01-15 19:45:00+00:00,21419.0,21422.75,21403.25,21412.25,17813
2025-01-15 20:00:00+00:00,21436.75,21438.75,21414.0,21419.0,18677
2025-01-15 20:15:00+00:00,21440.0,21452.75,21431.25,21437.0,18490
2025-01-15 20:30:00+00:00,21425.25,21446.75,21413.0,21439.75,25857
2025-01-15 20:45:00+00:00,21396.75,21434.5,21393.25,21425.5,43328
2025-01-15 21:00:00+00:00,21374.25,21405.75,21370.25,21396.5,18425
2025-01-15 21:15:00+00:00,21383.0,21386.0,21373.25,21375.0,3491
2025-01-15 21:30:00+00:00,21376.75,21385.25,21370.75,21383.25,3265
2025-01-15 21:45:00+00:00,21375.75,21381.0,21369.75,21376.75,2988
2025-01-15 23:00:00+00:00,21397.5,21403.0,21377.0,21386.25,2542
2025-01-15 23:15:00+00:00,21405.5,21408.0,21393.25,21397.5,2861
2025-01-15 23:30:00+00:00,21419.0,21420.75,21404.75,21405.25,3009
